17,4,39,27,28
34,45,12,9,25
47,3,45,6,12
47,29,30,2,12
37,0,17,40,7
18,10,48,44,46
47,2,11,42,29
39,49,0,17,26
38,3,42,13,47
34,1,30,12,25
48,27,36,46,19
29,7,26,24,30
1,9,45,34,30
38,42,8,47,2
33,16,15,18,10
33,14,5,16,18
10,48,33,19,5
0,40,4,39,28
5,10,48,20,16
21,46,48,4,17
31,27,28,10,39
19,46,17,4,48
6,2,37,40,42
26,43,39,7,31
11,29,26,30,7
34,9,1,30,12
23,43,7,39,17
28,0,39,17,48
27,39,0,17,7
30,3,11,47,34
29,34,9,25,3
20,27,28,36,17
46,33,19,48,10
32,15,16,14,5
9,1,30,25,45
49,1,2,40,34
10,31,28,48,27
4,0,40,7,17
8,42,13,3,47
7,0,27,28,49
17,0,4,7,49
8,38,45,13,12
38,47,3,2,6
26,23,21,17,7
46,5,21,19,43
1,12,34,30,2
19,21,48,4,27
3,2,42,6,29
10,27,19,46,21
7,39,35,0,28
52,86,65,76,58
56,75,65,86,74
50,86,77,76,58
89,80,69,81,59
58,75,76,86,74
66,78,84,73,61
51,85,86,70,63
60,81,80,59,79
75,54,65,76,86
89,53,80,69,64
57,81,80,53,69
78,88,71,66,55
69,67,82,80,53
73,78,54,55,51
82,79,88,69,59
75,58,86,51,74
84,55,78,61,88
82,69,71,88,89
87,72,54,73,78
80,89,81,82,53
85,56,78,63,66
82,61,74,67,88
83,54,63,73,68
63,78,55,72,54
75,58,54,65,51
65,58,74,51,54
58,86,52,54,77
52,86,76,54,50
63,61,55,73,66
81,80,69,64,82
81,69,89,53,79
80,69,79,89,53
67,69,71,89,88
72,63,73,70,78
66,55,88,61,78
56,70,51,78,61
52,65,58,50,75
68,72,62,54,74
61,82,66,55,67
53,69,80,59,82
