9.9999999999999978e-02,1.4142135623730931e-01,1.4142135623730964e-01,1.4142135623730995e-01,1.4142135623730995e-01
1.4142135623730964e-01,1.4142135623730986e-01,1.4142135623730989e-01,1.7320508075688781e-01,2.2360679774997896e-01
1.4142135623730978e-01,2.4494897427831802e-01,2.6457513110645897e-01,2.6457513110645903e-01,2.6457513110645903e-01
1.4142135623730964e-01,1.7320508075688815e-01,2.2360679774997916e-01,2.4494897427831802e-01,2.6457513110645925e-01
1.4142135623730925e-01,1.4142135623730931e-01,1.7320508075688756e-01,1.7320508075688770e-01,2.2360679774997916e-01
3.3166247903553986e-01,3.4641016151377529e-01,3.6055512754639896e-01,3.7416573867739472e-01,3.8729833462074220e-01
2.2360679774997871e-01,2.6457513110645903e-01,3.0000000000000021e-01,3.1622776601683728e-01,3.1622776601683805e-01
9.9999999999999645e-02,1.4142135623730964e-01,1.7320508075688762e-01,1.9999999999999993e-01,2.2360679774997902e-01
1.4142135623730948e-01,2.9999999999999966e-01,3.1622776601683816e-01,3.4641016151377552e-01,3.6055512754639879e-01
1.0000000000000001e-01,1.7320508075688781e-01,1.7320508075688809e-01,1.7320508075688815e-01,1.9999999999999993e-01
1.0000000000000053e-01,2.8284271247461928e-01,2.9999999999999999e-01,3.3166247903554053e-01,3.3166247903554053e-01
2.2360679774997858e-01,2.2360679774997916e-01,2.8284271247461912e-01,2.9999999999999982e-01,2.9999999999999982e-01
1.4142135623730989e-01,1.7320508075688815e-01,1.9999999999999998e-01,2.0000000000000037e-01,2.4494897427831799e-01
2.4494897427831799e-01,3.1622776601683816e-01,3.4641016151377552e-01,4.7958315233127180e-01,5.0000000000000033e-01
4.1231056256176601e-01,4.6904157598234253e-01,5.4772255750516641e-01,5.5677643628300222e-01,5.8309518948452965e-01
3.6055512754639918e-01,5.4772255750516641e-01,6.1644140029689787e-01,6.1644140029689787e-01,6.4031242374328534e-01
3.4641016151377529e-01,3.6055512754639896e-01,3.8729833462074181e-01,3.8729833462074226e-01,3.9999999999999991e-01
9.9999999999999978e-02,1.4142135623730917e-01,1.7320508075688756e-01,1.7320508075688781e-01,1.7320508075688806e-01
3.3166247903553986e-01,3.8729833462074148e-01,4.6904157598234314e-01,5.0990195135927829e-01,5.1961524227066302e-01
1.4142135623730928e-01,1.4142135623730953e-01,2.4494897427831780e-01,2.6457513110645875e-01,3.1622776601683783e-01
2.8284271247461901e-01,3.0000000000000016e-01,3.6055512754639907e-01,3.6055512754639912e-01,3.6055512754639951e-01
1.4142135623730928e-01,2.4494897427831772e-01,2.4494897427831799e-01,2.6457513110645903e-01,2.8284271247461912e-01
4.5825756949558399e-01,5.0990195135927852e-01,5.0990195135927885e-01,5.1961524227066358e-01,5.3851648071345015e-01
1.9999999999999979e-01,2.6457513110645897e-01,3.7416573867739411e-01,3.8729833462074159e-01,3.8729833462074226e-01
