1.1832159566199202e-01,1.2688577540449503e-01,1.3820274961085269e-01,1.6673332000533070e-01,1.7320508075688765e-01
5.9999999999999984e-02,1.3784048752090217e-01,1.8973665961010258e-01,1.9748417658131509e-01,2.0615528128088323e-01
1.3114877048603971e-01,1.6370705543744851e-01,1.7521415467935222e-01,1.9364916731037080e-01,1.9493588689617886e-01
1.4282856857085727e-01,1.7635192088548410e-01,1.8384776310850248e-01,2.0223748416156700e-01,2.2022715545545249e-01
1.5427248620541506e-01,1.6278820596099738e-01,1.9723082923316015e-01,2.0469489490458728e-01,2.0639767440550269e-01
1.3490737563231991e-01,1.8520259177452100e-01,2.2649503305812260e-01,2.4228082879171448e-01,2.4515301344262536e-01
1.7720045146669333e-01,1.8110770276274848e-01,2.2781571499789041e-01,2.5651510676761324e-01,2.8035691537752350e-01
1.1789826122551594e-01,1.4491376746189466e-01,1.4525839046333944e-01,1.4662878298615184e-01,1.6248076809271894e-01
1.3416407864998736e-01,1.4317821063276334e-01,1.5264337522473762e-01,1.5588457268119862e-01,1.7832554500127018e-01
1.0344080432788634e-01,1.4832396974191361e-01,2.2360679774997863e-01,2.3108440016582679e-01,2.3853720883753102e-01
9.5393920141694843e-02,1.3038404810405324e-01,1.3999999999999990e-01,1.4899664425751377e-01,1.5905973720586858e-01
1.7492855684535866e-01,2.0518284528683203e-01,2.9899832775452140e-01,2.9916550603303177e-01,3.0626785662227107e-01
1.1916375287812964e-01,1.4764823060233384e-01,1.8601075237738243e-01,1.9621416870348563e-01,2.0518284528683156e-01
8.0622577482985291e-02,8.0622577482985763e-02,1.5198684153570641e-01,1.6062378404209043e-01,1.8193405398660309e-01
1.1618950038622256e-01,1.6881943016134199e-01,1.8867962264113183e-01,1.9646882704388474e-01,2.1633307652783990e-01
1.1874342087037956e-01,1.8841443681416734e-01,2.0712315177208007e-01,2.2912878474779177e-01,2.3811761799581360e-01
1.4730919862656222e-01,1.8867962264113208e-01,1.9209372712298531e-01,1.9364916731037102e-01,2.1863211109075448e-01
1.3964240043768900e-01,1.6248076809271894e-01,1.7720045146669319e-01,1.9570385790780895e-01,2.3216373532487786e-01
1.6309506430300078e-01,1.9442222095223577e-01,2.5651510676761324e-01,3.0364452901377958e-01,3.2280024783137939e-01
1.1180339887498948e-01,1.4798648586948729e-01,1.6217274740226853e-01,1.8814887722226792e-01,2.0273134932713277e-01
1.4798648586948757e-01,1.4999999999999994e-01,1.6792855623746689e-01,1.8601075237738260e-01,1.9748417658131454e-01
1.9723082923316018e-01,2.1283796653792778e-01,2.1610182784974316e-01,2.2427661492005835e-01,2.3366642891095835e-01
6.4807406984078275e-02,1.0677078252031331e-01,1.2083045973594614e-01,1.6124515496597105e-01,1.6941074346097443e-01
1.5427248620541506e-01,2.1424285285628586e-01,2.5278449319529084e-01,2.5396850198400583e-01,2.5729360660537209e-01
8.7749643873921063e-02,1.3928388277184109e-01,1.4628738838327779e-01,1.5132745950421569e-01,1.5874507866387494e-01
1.1224972160321814e-01,1.3416407864998736e-01,1.5132745950421531e-01,1.7349351572897484e-01,1.8734993995195159e-01
6.0000000000000026e-02,1.5165750888103127e-01,1.8920887928424468e-01,1.9621416870348585e-01,2.0736441353327659e-01
1.2124355652982134e-01,1.3416407864998728e-01,1.8627936010197158e-01,1.9364916731037080e-01,1.9748417658131515e-01
