17,4,39,27,28
34,45,12,9,25
47,3,45,6,12
47,29,30,2,12
37,0,17,40,7
18,10,48,44,46
47,2,11,42,29
39,49,0,17,26
38,3,42,13,47
34,1,30,12,25
48,27,36,46,19
29,7,26,24,30
1,9,45,34,30
38,42,8,47,2
33,16,15,18,10
33,14,5,16,18
10,48,33,19,5
0,40,4,39,28
5,10,48,20,16
21,46,48,4,17
31,27,28,10,39
19,46,17,4,48
6,2,37,40,42
26,43,39,7,31
11,29,26,30,7
34,9,1,30,12
23,43,7,39,17
28,0,39,17,48
27,39,0,17,7
30,3,11,47,34
29,34,9,25,3
20,27,28,36,17
46,33,19,48,10
32,15,16,14,5
9,1,30,25,45
49,1,2,40,34
10,31,28,48,27
4,0,40,7,17
8,42,13,3,47
7,0,27,28,49
17,0,4,7,49
8,38,45,13,12
38,47,3,2,6
26,23,21,17,7
46,5,21,19,43
1,12,34,30,2
19,21,48,4,27
3,2,42,6,29
10,27,19,46,21
7,39,35,0,28
52,86,65,76,58
56,75,65,86,91
50,86,77,76,58
89,80,69,81,92
58,75,76,86,74
66,90,96,94,78
51,85,91,127,86
93,98,60,81,80
75,54,65,76,86
89,94,53,80,69
93,57,81,80,98
96,78,95,99,88
92,69,67,80,82
91,73,78,97,126
82,79,88,99,69
75,58,86,51,74
84,55,96,78,61
92,82,99,69,94
87,72,119,54,73
80,89,81,92,82
127,85,56,126,91
97,82,92,61,99
133,123,83,119,126
63,91,78,97,55
97,75,58,54,65
65,58,74,54,51
58,86,52,54,77
52,86,110,76,133
91,63,61,97,55
81,80,69,64,82
81,69,53,89,79
80,69,79,53,89
92,99,67,69,71
133,101,123,127,72
66,55,96,88,94
56,70,51,91,78
52,65,58,50,76
68,72,62,54,97
96,95,99,94,61
53,69,80,94,92
94,55,96,89,99
63,78,73,97,51
82,67,99,69,94
57,60,98,81,80
99,96,90,89,88
96,88,99,94,61
95,99,88,94,61
74,71,91,78,61
57,93,60,79,81
96,94,88,95,92
104,124,120,132,115
113,121,83,127,114
125,120,130,112,129
116,128,111,132,104
132,128,124,112,120
122,107,118,130,125
84,59,90,89,66
130,125,105,102,129
128,103,132,116,111
120,102,124,125,117
115,77,116,127,112
128,116,103,123,132
120,124,116,104,128
101,121,114,83,126
121,101,113,127,115
110,132,112,128,124
103,111,128,112,132
131,105,109,122,125
122,105,107,130,117
72,83,68,113,123
124,112,102,104,115
101,113,114,70,127
105,118,107,130,125
126,127,72,133,83
120,112,104,116,102
129,102,107,130,120
123,127,83,133,63
126,70,123,83,133
132,104,103,111,116
125,130,102,107,112
107,102,125,129,105
117,105,109,125,122
128,104,103,111,112
83,72,123,126,127
103,83,133,111,116
