17,4,39,27,28
34,45,12,9,25
47,3,45,6,12
47,29,30,2,12
37,0,17,40,7
18,10,48,44,46
47,2,11,42,29
39,49,0,17,26
38,3,42,13,47
34,1,30,12,25
48,27,36,46,19
29,7,26,24,30
1,9,45,34,30
38,42,8,47,2
33,16,15,18,10
33,14,5,16,18
10,48,33,19,5
0,40,4,39,28
5,10,48,20,16
21,46,48,4,17
31,27,28,10,39
19,46,17,4,48
6,2,37,40,42
26,43,39,7,31
11,29,26,30,7
34,9,1,30,12
23,43,7,39,17
28,0,39,17,48
27,39,0,17,7
30,3,11,47,34
29,34,9,25,3
20,27,28,36,17
46,33,19,48,10
32,15,16,14,5
9,1,30,25,45
49,1,2,40,34
10,31,28,48,27
4,0,40,7,17
8,42,13,3,47
7,0,27,28,49
17,0,4,7,49
8,38,45,13,12
38,47,3,2,6
26,23,21,17,7
46,5,21,19,43
1,12,34,30,2
19,21,48,4,27
3,2,42,6,29
10,27,19,46,21
7,39,35,0,28
52,65,58,51,54
56,65,74,58,54
50,58,65,54,51
69,59,62,67,64
58,74,65,51,63
66,73,61,63,67
51,70,63,54,65
60,59,69,64,53
54,65,74,51,52
53,69,64,67,66
57,53,69,59,64
71,66,55,63,74
69,67,53,71,68
73,54,55,51,56
69,59,67,71,61
58,51,74,54,50
55,61,63,70,73
69,71,55,62,53
72,54,73,62,63
53,67,62,59,64
56,63,66,51,61
61,74,67,69,55
54,63,73,68,58
63,55,72,54,74
58,54,65,51,71
