92,342,46,217,24
184,239,123,352,364
264,247,310,297,165
131,212,293,344,301
23,100,329,285,194
249,281,200,53,341
298,35,339,18,125
284,270,376,335,17
25,174,84,268,183
170,229,45,156,144
101,164,77,306,112
130,218,238,128,372
92,48,378,182,342
272,320,318,393,334
259,142,352,184,332
168,296,86,212,157
172,203,361,217,209
335,7,270,376,150
35,125,6,298,68
69,278,375,90,165
163,94,108,213,162
347,25,152,38,49
84,268,233,34,246
4,329,160,175,113
254,251,148,46,92
171,8,73,84,268
162,139,213,169,20
198,293,231,395,131
90,399,132,146,383
183,30,137,116,282
223,282,29,116,203
325,306,37,396,10
369,110,377,290,207
176,304,241,255,238
192,233,22,246,38
18,6,298,395,339
158,371,384,151,369
396,306,79,391,80
313,34,22,21,73
68,314,220,109,62
206,265,343,70,275
215,346,373,74,362
124,397,187,247,382
267,60,87,292,51
368,181,77,112,237
189,144,106,236,9
217,0,24,91,309
270,376,166,51,129
389,12,357,251,271
199,70,399,289,137
83,370,315,94,280
393,166,47,43,300
56,261,303,111,217
361,281,172,88,135
375,297,347,194,242
230,260,324,250,102
111,325,52,323,31
355,214,170,229,175
1,81,239,184,123
185,329,214,294,121
87,43,267,218,51
96,195,225,305,201
220,115,180,122,109
156,377,236,262,159
115,202,80,374,319
95,110,207,157,32
67,143,89,295,134
66,363,295,356,392
39,314,105,283,226
165,19,375,297,245
206,49,289,134,199
97,231,180,316,202
257,126,264,310,134
171,25,99,22,84
196,58,252,1,239
354,173,139,366,288
148,216,378,149,272
181,44,10,210,368
385,94,253,205,93
391,164,312,37,396
396,306,37,164,79
155,58,381,123,1
380,89,72,257,134
50,370,315,94,162
22,268,246,8,25
178,365,147,299,286
168,106,15,296,45
60,43,218,267,51
53,203,324,230,361
134,82,257,72,143
28,146,383,179,273
201,46,133,391,195
0,12,342,378,24
94,385,108,370,162
108,20,93,162,385
65,207,157,110,236
61,195,201,149,225
202,319,71,396,37
205,366,213,381,155
73,171,216,303,8
242,4,382,54,297
10,164,112,388,188
324,282,260,138,116
177,294,277,171,111
93,78,83,50,94
283,226,314,191,122
189,45,144,263,86
262,19,245,229,9
94,385,20,93,163
180,220,62,231,97
32,65,207,95,159
56,177,99,61,171
300,388,44,164,101
397,369,302,151,124
212,286,323,299,225
62,202,319,64,180
246,223,30,234,282
187,124,337,384,243
317,20,169,108,163
153,345,118,108,190
168,161,386,248,157
212,114,3,15,144
279,283,62,105,314
127,239,364,253,352
187,42,397,113,242
18,6,353,35,258
257,72,310,264,382
253,154,357,252,211
237,258,244,368,210
219,376,352,270,47
11,372,218,238,128
293,344,3,301,316
179,146,261,383,399
276,147,340,331,201
72,89,199,206,257
361,281,200,53,172
233,34,22,38,268
29,324,282,199,358
324,199,102,260,387
354,75,26,216,173
148,222,272,333,251
168,236,157,120,161
259,14,332,350,47
66,89,295,380,134
189,45,263,106,212
255,215,346,362,322
179,132,383,278,90
340,359,186,85,286
76,24,140,272,254
195,378,254,96,342
284,7,129,376,270
158,397,369,113,338
21,367,4,100,54
345,119,343,40,265
239,252,357,127,253
381,81,269,288,14
9,229,377,63,107
168,120,15,161,95
36,151,369,371,113
377,207,57,106,45
285,302,338,297,397
120,157,339,298,168
26,139,94,20,354
20,94,26,162,108
79,391,312,300,10
69,247,297,264,310
330,47,51,292,352
367,313,152,349,392
15,86,120,157,296
192,317,26,213,162
9,229,57,194,375
25,73,99,8,261
361,53,203,16,135
354,366,75,139,205
182,342,8,303,0
57,338,290,160,23
33,304,241,255,11
294,111,61,225,103
85,299,286,365,147
146,132,383,28,399
109,62,220,231,97
210,368,44,77,237
174,342,92,234,12
29,8,84,358,137
1,239,14,352,129
59,121,294,212,15
147,278,359,365,340
124,42,243,382,397
208,101,388,372,344
106,144,45,263,262
385,291,108,78,20
226,210,283,237,181
169,34,317,246,234
221,273,387,72,69
365,347,375,355,54
149,201,96,311,79
239,252,154,74,211
326,211,127,357,389
27,293,231,248,131
273,49,137,221,72
341,331,135,133,281
311,195,91,133,225
97,319,396,306,37
223,172,30,132,88
271,357,364,327,326
366,173,98,213,20
70,134,289,49,199
236,159,45,86,95
188,388,101,61,96
309,0,46,92,24
181,237,77,226,368
357,252,326,127,154
114,121,3,144,15
20,26,169,205,366
355,57,329,194,170
41,346,322,373,150
139,76,75,99,354
46,222,0,92,251
87,238,60,11,43
376,270,129,335,330
62,180,109,115,39
193,273,387,72,199
251,140,217,333,148
30,203,282,116,315
317,246,50,192,116
299,323,201,311,61
283,191,210,105,244
256,327,374,251,319
44,368,112,10,237
170,9,57,375,19
250,88,361,55,53
27,71,198,293,131
266,351,379,255,304
22,34,268,84,246
116,315,223,182,246
305,318,269,177,388
207,45,86,159,106
368,210,181,44,128
267,218,43,60,87
154,252,1,364,123
308,335,292,376,330
304,33,176,258,353
382,100,297,310,126
187,82,287,328,42
226,128,210,191,237
69,328,165,19,287
116,84,22,234,34
310,264,165,297,126
386,293,301,198,120
5,281,53,348,172
230,16,88,203,348
222,327,24,271,48
364,211,154,127,239
127,154,252,389,211
24,149,195,79,312
304,145,232,266,17
374,326,227,211,327
72,126,310,264,382
237,128,226,267,353
14,142,352,129,322
102,265,275,138,55
132,383,359,146,28
307,189,263,107,144
189,144,106,341,286
310,247,72,126,2
275,260,40,345,138
17,232,283,244,105
43,238,237,60,308
22,84,8,233,25
288,318,75,155,13
376,219,47,335,7
327,204,357,251,48
13,320,334,148,393
199,221,193,90,72
378,149,216,342,96
265,260,40,138,143
133,147,342,8,174
194,178,4,160,214
383,359,146,19,186
122,283,105,284,191
315,370,223,50,234
135,53,361,200,249
324,30,223,116,137
105,226,191,122,314
7,150,376,270,335
160,302,297,338,247
323,340,299,114,147
328,245,42,193,82
269,75,318,366,216
70,2,49,206,199
175,32,377,159,369
58,196,381,239,78
330,166,43,240,376
131,344,27,198,301
177,103,225,111,178
363,66,67,143,356
394,15,86,301,168
375,165,54,285,69
339,6,35,18,321
323,286,340,225,147
112,164,393,334,368
344,386,394,293,131
397,285,160,338,247
174,342,0,8,182
176,241,33,255,351
61,318,96,216,76
396,37,80,10,164
262,229,263,19,338
240,267,44,237,292
209,46,0,24,135
264,247,126,72,257
201,316,195,391,225
79,164,391,254,195
38,21,367,152,34
68,226,283,105,210
370,223,234,83,280
311,391,312,79,131
224,169,192,162,118
13,269,320,272,305
202,97,396,37,306
13,393,272,334,318
339,298,6,161,130
259,332,142,14,129
299,286,325,340,114
282,137,102,30,138
323,201,31,299,101
197,211,357,271,204
271,251,204,24,357
287,245,42,257,165
214,4,23,57,194
292,166,352,376,219
341,200,133,147,340
14,142,259,322,184
222,251,140,327,357
393,320,164,272,271
376,270,17,7,240
39,109,68,27,35
384,371,158,36,151
302,160,397,285,175
298,6,321,248,161
147,286,299,359,133
200,331,340,133,147
378,0,92,174,182
40,224,356,70,206
301,131,293,101,386
153,265,40,275,260
41,215,219,150,129
54,194,365,21,85
249,88,250,230,53
367,134,392,206,21
142,332,14,60,87
232,304,390,241,266
364,129,123,166,330
258,105,125,241,308
173,139,75,366,76
57,214,194,170,263
67,66,295,349,343
211,204,154,127,252
179,146,53,137,88
147,383,340,278,146
399,28,324,282,102
172,53,135,281,203
379,232,346,279,266
295,67,66,143,356
252,204,352,154,239
85,194,186,178,147
173,205,75,354,139
349,152,167,313,392
44,181,237,210,112
158,32,113,151,377
83,315,50,280,234
36,384,158,337,151
188,130,248,128,228
215,41,332,346,322
256,227,326,64,327
297,54,69,19,165
270,219,335,7,47
159,369,175,156,32
149,342,92,254,76
362,232,255,266,145
387,82,221,193,143
239,1,155,123,81
242,126,310,165,297
278,359,146,132,179
371,36,337,158,117
108,93,78,94,20
248,301,344,120,293
221,193,380,273,82
112,101,300,188,208
48,127,253,357,197
18,351,125,35,321
79,37,164,312,316
310,349,367,264,134
320,334,300,51,13
301,296,344,386,325
27,35,293,198,228
37,306,80,79,164
302,42,338,113,151
110,371,32,36,369
28,132,179,360,282
625,536,408,759,402
749,442,488,635,599
625,509,493,443,619
466,670,755,723,404
723,545,426,602,752
528,473,657,587,622
601,638,815,667,420
611,565,507,505,461
688,400,696,715,698
713,560,463,483,554
692,730,527,790,727
457,490,511,449,571
419,652,797,605,417
657,751,532,587,405
748,716,677,659,619
770,610,564,487,524
646,530,494,579,482
605,769,797,774,631
687,468,658,439,683
412,630,797,769,417
708,644,464,667,638
567,514,614,459,697
429,455,496,585,444
785,699,674,758,632
684,503,542,497,436
435,765,569,496,446
545,723,404,673,602
780,461,449,496,429
557,501,724,788,686
422,731,496,475,585
744,631,588,523,515
480,510,452,600,621
519,804,527,526,663
542,473,661,504,522
728,654,539,737,618
765,446,425,784,569
783,743,665,718,649
478,757,564,547,502
791,627,720,618,401
658,709,687,484,593
550,533,837,838,605
763,683,643,687,483
635,599,641,694,535
509,402,625,676,493
455,472,571,614,567
563,742,467,776,612
435,784,587,765,425
781,552,538,531,795
565,522,505,706,425
779,427,714,780,411
561,597,777,541,476
720,583,618,746,756
431,480,724,793,600
838,440,801,837,550
743,718,436,586,686
608,444,422,472,604
531,738,662,552,773
490,745,411,449,571
760,695,541,642,553
421,480,514,793,567
569,711,629,580,784
611,565,475,780,427
549,738,471,531,456
560,554,713,647,465
670,755,644,774,708
706,463,560,554,497
403,744,670,430,755
612,558,445,431,563
497,512,555,551,554
734,513,547,568,757
482,494,597,561,530
549,773,663,738,462
444,571,733,455,614
528,542,405,504,433
745,804,412,630,519
461,496,429,611,565
536,518,502,668,534
728,775,675,654,682
502,634,707,476,536
599,442,514,635,730
431,793,459,452,621
415,770,564,636,597
416,530,786,672,646
643,409,647,463,713
709,593,439,578,588
613,657,587,710,435
712,490,685,731,585
524,516,564,610,415
749,535,580,442,599
756,639,583,620,544
457,411,745,486,712
774,679,784,579,717
465,574,736,615,722
509,584,499,402,608
416,530,573,786,579
590,510,559,562,662
429,422,475,569,425
468,710,503,647,554
515,631,801,681,839
694,493,535,685,608
677,727,730,790,568
686,724,793,428,558
707,478,476,536,634
424,647,497,554,684
594,473,542,433,693
565,522,448,461,706
639,544,756,583,489
710,611,555,656,461
617,593,588,653,578
443,493,402,625,782
562,600,431,621,495
571,614,697,567,411
555,611,505,606,461
734,640,764,469,547
421,599,567,614,459
498,631,769,550,430
524,767,564,487,748
735,607,674,732,532
759,476,715,696,536
432,691,804,585,663
764,513,536,547,659
740,698,696,715,701
706,505,448,649,684
656,645,475,430,403
516,564,767,487,748
755,464,670,644,575
804,621,527,623,600
600,621,727,410,790
405,473,657,587,413
707,502,764,513,478
786,579,416,494,482
738,456,552,773,471
751,413,607,739,758
550,605,440,579,786
668,762,536,476,634
608,694,488,499,455
668,476,659,400,759
613,749,580,485,594
581,795,552,414,589
540,737,603,714,449
539,449,653,780,427
760,695,458,777,634
433,473,504,528,522
589,725,748,414,641
766,756,789,570,506
426,404,723,729,602
742,563,445,772,452
659,414,767,792,748
632,785,573,799,699
471,462,773,663,738
533,440,605,417,769
713,554,647,560,763
773,795,662,531,538
633,575,702,689,628
713,647,551,560,463
512,611,780,461,427
606,649,620,592,733
428,726,558,501,788
650,726,612,467,793
562,495,590,771,662
463,554,713,647,551
450,597,798,470,541
510,621,600,559,635
445,772,742,431,467
524,516,415,487,767
448,461,505,611,475
610,447,738,487,531
614,421,697,514,444
727,677,500,538,790
435,425,496,784,460
551,766,713,606,554
472,444,511,614,422
775,675,682,418,593
717,494,695,799,642
700,465,532,492,407
553,633,689,702,711
440,839,550,515,817
667,545,752,602,644
593,653,656,484,523
786,530,416,672,491
778,535,488,608,613
538,795,527,552,773
741,717,573,642,632
756,746,451,719,720
493,655,509,711,717
422,429,652,455,604
598,665,454,726,740
657,446,435,528,405
593,744,430,761,656
725,543,795,748,663
495,559,662,771,456
650,558,568,793,727
511,421,571,556,472
588,578,484,709,430
504,693,473,698,749
627,401,599,664,749
701,698,696,688,678
561,634,450,470,541
586,740,665,698,718
442,514,479,567,488
621,790,527,510,727
406,638,680,420,636
723,673,426,545,404
539,540,682,555,675
608,455,493,584,585
417,769,550,533,774
780,714,649,556,512
732,532,517,739,735
455,535,604,493,580
704,443,615,651,671
415,770,566,487,524
461,565,555,475,505
467,558,513,640,734
485,496,580,778,425
567,697,421,472,571
671,651,678,609,473
768,716,762,619,668
508,588,593,653,744
791,451,746,438,720
716,792,402,659,414
556,606,512,570,747
600,790,527,730,562
405,666,693,528,413
796,691,471,526,804
733,614,697,599,627
402,443,509,400,493
570,544,603,766,418
595,624,746,401,791
711,685,702,633,689
689,499,460,580,553
419,811,412,474,700
769,515,430,774,417
548,741,799,785,573
553,702,628,575,689
668,478,762,597,541
641,442,694,479,599
830,820,660,823,601
762,634,668,616,534
420,406,601,667,708
756,506,583,451,544
764,513,759,677,408
635,442,694,479,562
695,717,760,782,458
483,647,763,463,713
464,420,752,670,667
731,523,429,712,486
416,530,672,482,579
554,713,551,763,503
722,666,678,665,596
733,522,684,606,783
726,558,591,557,501
671,615,678,688,609
585,412,704,604,407
654,673,540,578,675
653,673,728,540,539
702,711,679,584,717
523,475,611,461,555
587,528,413,405,485
439,687,683,761,418
792,759,619,547,414
837,530,636,838,416
676,733,472,433,604
552,773,456,663,795
773,471,549,527,795
514,599,676,661,421
718,598,436,586,433
